15,0,31,24
15,1,31,24
15,2,31,24
15,3,31,24
15,4,31,24
15,5,31,24
15,6,31,24
15,7,31,24
15,8,31,24
15,10,31,24
15,11,31,24
15,12,31,24
15,13,31,24
15,14,31,24
15,16,31,24
15,18,31,24
15,19,31,24
15,20,31,24
15,21,31,24
15,22,31,24
15,23,31,24
15,24,31,24
15,25,31,24
15,26,31,24
15,28,31,24
15,29,31,24
15,30,31,24
15,31,31,24
5,0,25,24
25,0,25,24
5,1,25,24
25,1,25,24
25,2,25,24
5,3,25,24
25,3,25,24
5,4,25,24
5,5,25,24
25,5,25,24
5,6,25,24
25,6,25,24
5,7,25,24
25,7,25,24
5,8,25,24
25,8,25,24
5,9,25,24
25,9,25,24
5,10,25,24
25,10,25,24
5,11,25,24
25,11,25,24
5,12,25,24
25,12,25,24
5,13,25,24
25,13,25,24
5,14,25,24
5,15,25,24
25,15,25,24
5,16,25,24
25,16,25,24
5,17,25,24
25,17,25,24
5,18,25,24
25,18,25,24
5,19,25,24
25,19,25,24
5,20,25,24
25,20,25,24
5,21,25,24
25,21,25,24
5,22,25,24
25,22,25,24
5,23,25,24
25,23,25,24
5,24,25,24
25,24,25,24
5,25,25,24
25,25,25,24
5,26,25,24
25,26,25,24
5,27,25,24
5,28,25,24
25,28,25,24
5,29,25,24
25,29,25,24
5,30,25,24
25,30,25,24
5,31,25,24
25,31,25,24
0,0,15,24
31,0,15,24
0,1,15,24
31,1,15,24
0,2,15,24
31,2,15,24
0,3,15,24
0,4,15,24
31,4,15,24
31,5,15,24
0,6,15,24
31,6,15,24
0,7,15,24
31,7,15,24
0,8,15,24
31,8,15,24
0,9,15,24
31,9,15,24
0,10,15,24
31,10,15,24
0,11,15,24
31,11,15,24
0,12,15,24
31,12,15,24
0,13,15,24
31,13,15,24
0,14,15,24
31,14,15,24
0,15,15,24
31,15,15,24
31,16,15,24
0,17,15,24
31,17,15,24
0,18,15,24
31,18,15,24
0,19,15,24
0,20,15,24
31,20,15,24
0,21,15,24
31,21,15,24
0,22,15,24
31,22,15,24
0,23,15,24
31,23,15,24
0,24,15,24
31,24,15,24
0,25,15,24
31,25,15,24
0,26,15,24
31,26,15,24
31,27,15,24
0,28,15,24
31,28,15,24
0,29,15,24
31,29,15,24
0,30,15,24
31,30,15,24
0,31,15,24
31,31,15,24
5,0,5,24
25,0,5,24
5,1,5,24
25,1,5,24
5,2,5,24
25,2,5,24
5,3,5,24
25,3,5,24
5,4,5,24
25,4,5,24
5,5,5,24
25,5,5,24
5,6,5,24
5,7,5,24
25,7,5,24
25,8,5,24
5,9,5,24
25,9,5,24
5,10,5,24
25,10,5,24
5,11,5,24
25,11,5,24
5,12,5,24
25,12,5,24
5,13,5,24
5,14,5,24
25,14,5,24
5,15,5,24
25,15,5,24
5,16,5,24
25,16,5,24
5,17,5,24
25,17,5,24
5,18,5,24
5,19,5,24
25,19,5,24
5,20,5,24
25,20,5,24
5,21,5,24
25,21,5,24
5,22,5,24
5,23,5,24
25,23,5,24
5,24,5,24
25,24,5,24
5,25,5,24
25,25,5,24
5,26,5,24
5,27,5,24
25,27,5,24
5,28,5,24
25,28,5,24
5,29,5,24
25,29,5,24
5,30,5,24
25,30,5,24
5,31,5,24
25,31,5,24
15,0,0,24
15,1,0,24
15,2,0,24
15,4,0,24
15,5,0,24
15,6,0,24
15,7,0,24
15,8,0,24
15,9,0,24
15,10,0,24
15,12,0,24
15,13,0,24
15,14,0,24
15,15,0,24
15,16,0,24
15,17,0,24
15,19,0,24
15,20,0,24
15,21,0,24
15,22,0,24
15,23,0,24
15,25,0,24
15,26,0,24
15,27,0,24
15,28,0,24
15,29,0,24
15,30,0,24
15,31,0,24
