6,16,15,163
6,17,15,161
6,18,15,161
6,19,15,25
6,20,15,115
6,21,15,27
6,22,15,165
6,23,15,25
6,24,15,24
6,25,15,26
6,26,15,164
6,27,15,27
6,28,15,83
6,29,15,28
6,30,15,7
6,31,15,7
7,0,15,29
7,1,15,90
7,2,15,82
7,3,15,164
7,4,15,187
7,5,15,234
7,6,15,206
7,7,15,233
7,8,15,202
7,9,15,234
7,10,15,212
7,11,15,209
7,12,15,166
7,13,15,139
7,14,15,212
7,15,15,162
7,16,15,158
7,17,15,140
7,18,15,159
7,19,15,6
7,20,15,154
7,21,15,163
7,22,15,57
7,23,15,161
7,24,15,139
7,25,15,56
7,26,15,164
7,27,15,26
7,28,15,7
7,29,15,58
7,30,15,81
7,31,15,117
8,0,15,65
8,1,15,103
8,2,15,156
8,3,15,129
8,4,15,212
8,5,15,203
8,6,15,227
8,7,15,225
8,8,15,233
8,9,15,230
8,10,15,129
8,11,15,212
8,12,15,115
8,13,15,163
8,14,15,229
8,15,15,160
8,16,15,139
8,17,15,23
8,18,15,162
8,19,15,160
8,20,15,171
8,21,15,162
8,22,15,161
8,23,15,161
8,24,15,158
8,25,15,162
8,26,15,156
8,27,15,161
8,28,15,25
8,29,15,59
8,30,15,57
8,31,15,27
9,0,15,83
9,1,15,80
9,2,15,155
9,3,15,232
9,4,15,207
9,5,15,19
9,6,15,209
9,7,15,202
9,8,15,232
9,9,15,230
9,10,15,22
9,11,15,20
9,12,15,131
9,13,15,140
9,14,15,204
9,15,15,131
9,16,15,156
9,17,15,139
9,18,15,156
9,19,15,23
9,20,15,138
9,21,15,160
9,22,15,9
9,23,15,158
9,24,15,158
9,25,15,137
9,26,15,157
9,27,15,114
9,28,15,156
9,29,15,24
9,30,15,58
9,31,15,56
10,0,15,59
10,1,15,142
10,2,15,227
10,3,15,209
10,4,15,201
10,5,15,224
10,6,15,201
10,7,15,243
10,8,15,209
10,9,15,210
10,10,15,188
10,11,15,228
10,12,15,154
10,13,15,159
10,14,15,131
10,15,15,131
10,16,15,115
10,17,15,137
10,18,15,155
10,19,15,160
10,20,15,138
10,21,15,141
10,22,15,138
10,23,15,156
10,24,15,132
10,25,15,130
10,26,15,136
10,27,15,115
10,28,15,162
10,29,15,139
10,30,15,174
10,31,15,167
11,0,15,29
11,1,15,9
11,2,15,228
11,3,15,225
11,4,15,223
11,5,15,201
11,6,15,225
11,7,15,225
11,8,15,226
11,9,15,230
11,10,15,235
11,11,15,234
11,12,15,22
11,13,15,115
11,14,15,157
11,15,15,153
11,16,15,161
11,17,15,158
11,18,15,159
11,19,15,24
11,20,15,83
11,21,15,156
11,22,15,138
11,23,15,158
11,24,15,152
11,25,15,154
11,26,15,156
11,27,15,133
11,28,15,155
11,29,15,158
11,30,15,114
11,31,15,9
12,0,15,7
12,1,15,235
12,2,15,228
12,3,15,200
12,4,15,18
12,5,15,202
12,6,15,178
12,7,15,223
12,8,15,226
12,9,15,202
12,10,15,234
12,11,15,229
12,12,15,130
12,13,15,159
12,14,15,115
12,15,15,135
12,16,15,25
12,17,15,156
12,18,15,156
12,19,15,170
12,20,15,56
12,21,15,229
12,22,15,115
12,23,15,133
12,24,15,158
12,25,15,230
12,26,15,22
12,27,15,24
12,28,15,115
12,29,15,116
12,30,15,115
12,31,15,21
13,0,15,27
13,1,15,230
13,2,15,232
13,3,15,201
13,4,15,202
13,5,15,18
13,6,15,202
13,7,15,201
13,8,15,226
13,9,15,225
13,10,15,211
13,11,15,158
13,12,15,161
13,13,15,159
13,14,15,157
13,15,15,132
13,16,15,158
13,17,15,138
13,18,15,159
13,19,15,155
13,20,15,23
13,21,15,160
13,22,15,23
13,23,15,158
13,24,15,137
13,25,15,187
13,26,15,157
13,27,15,136
13,28,15,139
13,29,15,162
13,30,15,139
13,31,15,130
14,0,15,27
14,1,15,229
14,2,15,20
14,3,15,209
14,4,15,225
14,5,15,209
14,6,15,224
14,7,15,225
14,8,15,226
14,9,15,203
14,10,15,232
14,11,15,133
14,12,15,157
14,13,15,24
14,14,15,159
14,15,15,161
14,16,15,158
14,17,15,25
14,18,15,160
14,19,15,163
14,20,15,160
14,21,15,114
14,22,15,6
14,23,15,162
14,24,15,133
14,25,15,211
14,26,15,156
14,27,15,139
14,28,15,163
14,29,15,138
14,30,15,24
14,31,15,156
15,0,15,27
15,1,15,243
15,2,15,230
15,3,15,226
15,4,15,201
15,5,15,105
15,6,15,246
15,7,15,230
15,8,15,235
15,9,15,8
15,10,15,131
15,11,15,158
15,12,15,140
15,13,15,139
15,14,15,157
15,15,15,162
15,16,15,25
15,17,15,57
15,18,15,7
15,19,15,170
15,20,15,6
15,21,15,6
15,22,15,136
15,23,15,158
15,24,15,158
15,25,15,133
15,26,15,157
15,27,15,160
15,28,15,56
15,29,15,6
15,30,15,57
15,31,15,24
16,0,15,83
16,1,15,210
16,2,15,212
16,3,15,190
16,4,15,247
16,5,15,18
16,6,15,223
16,7,15,224
16,8,15,234
16,9,15,159
16,10,15,115
16,11,15,156
16,12,15,25
16,13,15,159
16,14,15,6
16,15,15,58
16,16,15,81
16,17,15,83
16,18,15,13
16,19,15,162
16,20,15,81
16,21,15,6
16,22,15,64
16,23,15,6
16,24,15,158
16,25,15,132
16,26,15,26
16,27,15,116
16,28,15,7
16,29,15,57
16,30,15,140
16,31,15,56
17,0,15,88
17,1,15,211
17,2,15,230
17,3,15,226
17,4,15,246
17,5,15,247
17,6,15,18
17,7,15,230
17,8,15,187
17,9,15,115
17,10,15,138
17,11,15,158
17,12,15,115
17,13,15,140
17,14,15,80
17,15,15,164
17,16,15,58
17,17,15,81
17,18,15,28
17,19,15,86
17,20,15,30
17,21,15,156
17,22,15,24
17,23,15,6
17,24,15,24
17,25,15,138
17,26,15,58
17,27,15,117
17,28,15,6
17,29,15,81
17,30,15,81
17,31,15,7
18,0,15,65
18,1,15,233
18,2,15,210
18,3,15,229
18,4,15,215
18,5,15,19
18,6,15,231
18,7,15,230
18,8,15,130
18,9,15,161
18,10,15,162
18,11,15,137
18,12,15,163
18,13,15,159
18,14,15,159
18,15,15,24
18,16,15,25
18,17,15,58
18,18,15,80
18,19,15,62
18,20,15,83
18,21,15,28
18,22,15,163
18,23,15,58
18,24,15,116
18,25,15,161
18,26,15,58
18,27,15,57
18,28,15,164
18,29,15,81
18,30,15,26
18,31,15,83
19,0,15,29
19,1,15,23
19,2,15,230
19,3,15,226
19,4,15,238
19,5,15,17
19,6,15,222
19,7,15,186
19,8,15,234
19,9,15,139
19,10,15,156
19,11,15,129
19,12,15,162
19,13,15,159
19,14,15,130
19,15,15,114
19,16,15,57
19,17,15,27
19,18,15,139
19,19,15,58
19,20,15,58
19,21,15,58
19,22,15,59
19,23,15,142
19,24,15,158
19,25,15,136
19,26,15,59
19,27,15,7
19,28,15,63
19,29,15,81
19,30,15,7
19,31,15,85
20,0,15,66
20,1,15,138
20,2,15,214
20,3,15,225
20,4,15,225
20,5,15,233
20,6,15,205
20,7,15,18
20,8,15,19
20,9,15,163
20,10,15,170
20,11,15,210
20,12,15,139
20,13,15,159
20,14,15,229
20,15,15,114
20,16,15,163
20,17,15,25
20,18,15,57
20,19,15,6
20,20,15,167
20,21,15,164
20,22,15,57
20,23,15,7
20,24,15,25
20,25,15,23
20,26,15,116
20,27,15,25
20,28,15,7
20,29,15,81
20,30,15,26
20,31,15,86
21,0,15,87
21,1,15,80
21,2,15,230
21,3,15,231
21,4,15,224
21,5,15,201
21,6,15,207
21,7,15,202
21,8,15,19
21,9,15,210
21,10,15,163
21,11,15,227
21,12,15,138
21,13,15,138
21,14,15,205
21,15,15,115
21,16,15,25
21,17,15,165
21,18,15,56
21,19,15,137
21,20,15,24
21,21,15,60
21,22,15,82
21,23,15,88
21,24,15,27
21,25,15,27
21,26,15,81
21,27,15,27
21,28,15,27
21,29,15,66
21,30,15,59
21,31,15,84
22,0,15,43
22,1,15,68
22,2,15,137
22,3,15,186
22,4,15,246
22,5,15,200
22,6,15,19
22,7,15,207
22,8,15,226
22,9,15,201
22,10,15,156
22,11,15,153
22,12,15,25
22,13,15,58
22,14,15,56
22,15,15,138
22,16,15,65
22,17,15,56
22,18,15,58
22,19,15,102
22,20,15,81
22,21,15,59
22,22,15,58
22,23,15,87
22,24,15,7
22,25,15,69
22,26,15,59
22,27,15,42
22,28,15,88
22,29,15,89
22,30,15,85
22,31,15,89
23,0,15,83
23,1,15,66
23,2,15,61
23,3,15,225
23,4,15,232
23,5,15,224
23,6,15,19
23,7,15,223
23,8,15,226
23,9,15,247
23,10,15,201
23,11,15,237
23,12,15,78
23,13,15,80
23,14,15,157
23,15,15,7
23,16,15,6
23,17,15,81
23,18,15,58
23,19,15,80
23,20,15,82
23,21,15,83
23,22,15,82
23,23,15,87
23,24,15,88
23,25,15,88
23,26,15,84
23,27,15,66
23,28,15,66
23,29,15,84
23,30,15,84
23,31,15,28
24,0,15,13
24,1,15,85
24,2,15,66
24,3,15,130
24,4,15,229
24,5,15,186
24,6,15,223
24,7,15,19
24,8,15,226
24,9,15,229
24,10,15,203
24,11,15,204
24,12,15,59
24,13,15,59
24,14,15,28
24,15,15,59
24,16,15,25
24,17,15,81
24,18,15,7
24,19,15,7
24,20,15,82
24,21,15,83
24,22,15,43
24,23,15,67
24,24,15,90
24,25,15,66
24,26,15,85
24,27,15,29
24,28,15,27
24,29,15,81
24,30,15,90
24,31,15,66
25,0,15,66
25,1,15,69
25,2,15,83
25,3,15,46
25,4,15,227
25,5,15,204
25,6,15,202
25,7,15,237
25,8,15,226
25,9,15,211
25,10,15,231
25,11,15,227
25,12,15,7
25,13,15,69
25,14,15,65
25,15,15,29
25,16,15,89
25,17,15,91
25,18,15,63
25,19,15,68
25,20,15,90
25,21,15,90
25,22,15,90
25,23,15,44
25,24,15,10
25,25,15,58
25,26,15,81
25,27,15,83
25,28,15,84
25,29,15,81
25,30,15,89
25,31,15,103
26,0,15,85
26,1,15,86
26,2,15,68
26,3,15,67
26,4,15,155
26,5,15,211
26,6,15,206
26,7,15,203
26,8,15,238
26,9,15,203
26,10,15,236
26,11,15,235
26,12,15,188
26,13,15,63
26,14,15,89
26,15,15,66
26,16,15,69
26,17,15,88
26,18,15,29
26,19,15,84
26,20,15,91
26,21,15,89
26,22,15,67
26,23,15,90
26,24,15,84
26,25,15,80
26,26,15,65
26,27,15,28
26,28,15,90
26,29,15,81
26,30,15,28
26,31,15,43
27,0,15,29
27,1,15,84
27,2,15,28
27,3,15,30
27,4,15,59
27,5,15,229
27,6,15,237
27,7,15,188
27,8,15,20
27,9,15,129
27,10,15,167
27,11,15,158
27,12,15,9
27,13,15,161
27,14,15,157
27,15,15,56
27,16,15,68
27,17,15,63
27,18,15,84
27,19,15,27
27,20,15,43
27,21,15,85
27,22,15,7
27,23,15,58
27,24,15,69
27,25,15,59
27,26,15,80
27,27,15,86
27,28,15,87
27,29,15,58
27,30,15,89
27,31,15,87
28,0,15,65
28,1,15,86
28,2,15,102
28,3,15,43
28,4,15,90
28,5,15,24
28,6,15,232
28,7,15,187
28,8,15,236
28,9,15,209
28,10,15,9
28,11,15,23
28,12,15,235
28,13,15,187
28,14,15,159
28,15,15,162
28,16,15,115
28,17,15,61
28,18,15,116
28,19,15,82
28,20,15,64
28,21,15,61
28,22,15,66
28,23,15,83
28,24,15,87
28,25,15,83
28,26,15,103
28,27,15,29
28,28,15,66
28,29,15,80
28,30,15,7
28,31,15,87
29,0,15,7
29,1,15,83
29,2,15,30
29,3,15,102
29,4,15,43
29,5,15,6
29,6,15,25
29,7,15,153
29,8,15,210
29,9,15,233
29,10,15,154
29,11,15,158
29,12,15,112
29,13,15,162
29,14,15,157
29,15,15,28
29,16,15,26
29,17,15,83
29,18,15,90
29,19,15,28
29,20,15,30
29,21,15,86
29,22,15,84
29,23,15,13
29,24,15,103
29,25,15,83
29,26,15,44
29,27,15,86
29,28,15,7
29,29,15,82
29,30,15,103
29,31,15,58
30,0,15,83
30,1,15,86
30,2,15,27
30,3,15,101
30,4,15,66
30,5,15,102
30,6,15,81
30,7,15,30
30,8,15,81
30,9,15,115
30,10,15,22
30,11,15,152
30,12,15,157
30,13,15,59
30,14,15,60
30,15,15,59
30,16,15,103
30,17,15,29
30,18,15,85
30,19,15,82
30,20,15,29
30,21,15,85
30,22,15,26
30,23,15,59
30,24,15,85
30,25,15,84
30,26,15,85
30,27,15,43
30,28,15,102
30,29,15,83
30,30,15,83
30,31,15,103
31,0,15,29
31,1,15,43
31,2,15,88
31,3,15,30
31,4,15,62
31,5,15,88
31,6,15,43
31,7,15,90
31,8,15,83
31,9,15,69
31,10,15,43
31,11,15,27
31,12,15,81
31,13,15,83
31,14,15,90
31,15,15,57
31,16,15,27
31,17,15,42
31,18,15,43
31,19,15,103
31,20,15,89
31,21,15,66
31,22,15,85
31,23,15,89
31,24,15,66
31,25,15,85
31,26,15,66
31,27,15,89
31,28,15,85
31,29,15,82
31,30,15,86
31,31,15,82
