0,0,31,134
1,0,31,125
2,0,31,125
3,0,31,125
4,0,31,125
5,0,31,125
6,0,31,125
7,0,31,125
8,0,31,125
10,0,31,125
12,0,31,125
13,0,31,125
15,0,31,102
16,0,31,125
17,0,31,125
18,0,31,125
19,0,31,125
20,0,31,125
21,0,31,125
22,0,31,125
23,0,31,125
24,0,31,125
25,0,31,125
27,0,31,125
28,0,31,125
29,0,31,125
30,0,31,125
31,0,31,134
0,1,31,134
15,1,31,102
31,1,31,134
0,2,31,134
15,2,31,102
31,2,31,134
15,3,31,102
31,3,31,134
0,4,31,134
15,4,31,102
31,4,31,134
15,5,31,102
31,5,31,134
0,6,31,134
15,6,31,102
31,6,31,134
0,7,31,134
15,7,31,102
31,7,31,134
0,8,31,134
15,8,31,102
31,8,31,134
0,9,31,134
15,9,31,102
31,9,31,134
0,10,31,134
15,10,31,102
31,10,31,134
0,11,31,134
15,11,31,102
31,11,31,134
0,12,31,134
15,12,31,102
31,12,31,134
0,13,31,134
15,13,31,102
31,13,31,134
0,14,31,134
15,14,31,102
31,14,31,134
0,15,31,102
1,15,31,102
2,15,31,102
3,15,31,102
4,15,31,102
5,15,31,102
6,15,31,102
7,15,31,102
8,15,31,102
9,15,31,102
10,15,31,102
11,15,31,102
12,15,31,102
13,15,31,102
14,15,31,102
15,15,31,102
16,15,31,102
17,15,31,102
18,15,31,102
20,15,31,102
21,15,31,102
22,15,31,102
23,15,31,102
24,15,31,102
25,15,31,102
26,15,31,102
27,15,31,102
28,15,31,102
29,15,31,102
30,15,31,102
31,15,31,102
0,16,31,134
15,16,31,102
31,16,31,134
0,17,31,134
15,17,31,102
31,17,31,134
0,18,31,134
15,18,31,102
31,18,31,134
0,19,31,134
15,19,31,102
31,19,31,134
0,20,31,134
15,20,31,102
31,20,31,134
0,21,31,134
15,21,31,102
31,21,31,134
0,22,31,134
15,22,31,102
31,22,31,134
0,23,31,134
15,23,31,102
31,23,31,134
0,24,31,134
15,24,31,102
31,24,31,134
0,25,31,134
15,25,31,102
31,25,31,134
0,26,31,134
15,26,31,102
31,26,31,134
0,27,31,134
15,27,31,102
31,27,31,134
0,28,31,134
15,28,31,102
0,29,31,134
15,29,31,102
31,29,31,134
0,30,31,134
15,30,31,102
31,30,31,134
0,31,31,134
1,31,31,125
3,31,31,125
4,31,31,125
5,31,31,125
6,31,31,125
7,31,31,125
8,31,31,125
9,31,31,125
10,31,31,125
11,31,31,125
12,31,31,125
13,31,31,125
14,31,31,125
15,31,31,102
16,31,31,125
17,31,31,125
18,31,31,125
19,31,31,125
20,31,31,125
21,31,31,125
22,31,31,125
23,31,31,125
24,31,31,125
25,31,31,125
26,31,31,125
27,31,31,125
28,31,31,125
29,31,31,125
30,31,31,125
31,31,31,134
0,0,30,125
31,0,30,125
0,15,30,102
31,15,30,102
0,31,30,125
15,31,30,102
31,31,30,125
15,0,29,102
31,0,29,125
0,15,29,102
31,15,29,102
0,31,29,125
15,31,29,102
31,31,29,125
0,0,28,125
15,0,28,102
31,0,28,125
0,15,28,102
31,15,28,102
0,31,28,125
15,31,28,102
31,31,28,125
0,0,27,125
15,0,27,102
31,0,27,125
0,15,27,102
31,15,27,102
0,31,27,125
0,0,26,125
15,0,26,102
31,0,26,125
0,15,26,102
31,15,26,102
15,31,26,102
31,31,26,125
0,0,25,125
15,0,25,102
31,0,25,125
0,15,25,102
31,15,25,102
0,31,25,125
15,31,25,102
31,31,25,125
0,0,24,125
15,0,24,102
31,0,24,125
0,15,24,102
31,15,24,102
0,31,24,125
15,31,24,102
31,31,24,125
0,0,23,125
15,0,23,102
31,0,23,125
0,15,23,102
31,15,23,102
0,31,23,125
15,31,23,102
31,31,23,125
0,0,22,125
15,0,22,102
31,0,22,125
0,15,22,102
31,15,22,102
0,31,22,125
15,31,22,102
31,31,22,125
0,0,21,125
15,0,21,102
31,0,21,125
0,15,21,102
31,15,21,102
15,31,21,102
31,31,21,125
0,0,20,125
15,0,20,102
31,0,20,125
31,15,20,102
0,31,20,125
15,31,20,102
31,31,20,125
0,0,19,125
15,0,19,102
31,0,19,125
0,15,19,102
31,15,19,102
15,31,19,102
31,31,19,125
0,0,18,125
15,0,18,102
31,0,18,125
0,15,18,102
31,15,18,102
0,31,18,125
15,31,18,102
31,31,18,125
0,0,17,125
15,0,17,102
31,0,17,125
0,15,17,102
31,15,17,102
0,31,17,125
15,31,17,102
31,31,17,125
0,0,16,125
15,0,16,102
