0,0,0,138
0,1,0,164
0,2,0,141
0,3,0,24
0,4,0,24
0,5,0,140
0,6,0,165
0,7,0,162
0,8,0,116
0,9,0,166
0,10,0,140
0,11,0,162
0,12,0,57
0,13,0,159
0,14,0,140
0,15,0,24
0,16,0,139
0,17,0,139
0,18,0,24
0,19,0,115
0,20,0,131
0,21,0,137
0,22,0,18
0,23,0,187
0,24,0,229
0,25,0,33
0,26,0,106
0,27,0,201
0,28,0,92
0,29,0,1
0,30,0,178
0,31,0,223
1,0,0,140
1,1,0,115
1,2,0,139
1,3,0,171
1,4,0,56
1,5,0,24
1,6,0,166
1,7,0,24
1,8,0,139
1,9,0,164
1,10,0,25
1,11,0,24
1,12,0,25
1,13,0,25
1,14,0,141
1,15,0,170
1,16,0,24
1,17,0,56
1,18,0,159
1,19,0,161
1,20,0,130
1,21,0,131
1,22,0,178
1,23,0,18
1,24,0,233
1,25,0,187
1,26,0,18
1,27,0,203
1,28,0,105
1,29,0,1
1,30,0,248
1,31,0,0
2,0,0,139
2,1,0,155
2,2,0,26
2,3,0,139
2,4,0,26
2,5,0,164
2,6,0,25
2,7,0,27
2,8,0,56
2,9,0,25
2,10,0,57
2,11,0,26
2,12,0,79
2,13,0,140
2,14,0,25
2,15,0,25
2,16,0,164
2,17,0,164
2,18,0,115
2,19,0,137
2,20,0,8
2,21,0,131
2,22,0,201
2,23,0,246
2,24,0,187
2,25,0,135
2,26,0,210
2,27,0,223
2,28,0,208
2,29,0,17
2,30,0,17
2,31,0,225
3,0,0,163
3,1,0,141
3,2,0,164
3,3,0,115
3,4,0,159
3,5,0,56
3,6,0,26
3,7,0,28
3,8,0,24
3,9,0,163
3,10,0,79
3,11,0,26
3,12,0,165
3,13,0,27
3,14,0,116
3,15,0,164
3,16,0,116
3,17,0,158
3,18,0,156
3,19,0,162
3,20,0,161
3,21,0,161
3,22,0,230
3,23,0,225
3,24,0,229
3,25,0,234
3,26,0,157
3,27,0,224
3,28,0,178
3,29,0,105
3,30,0,200
3,31,0,200
4,0,0,157
4,1,0,140
4,2,0,22
4,3,0,154
4,4,0,156
4,5,0,155
4,6,0,57
4,7,0,57
4,8,0,27
4,9,0,115
4,10,0,25
4,11,0,26
4,12,0,27
4,13,0,58
4,14,0,163
4,15,0,170
4,16,0,158
4,17,0,6
4,18,0,23
4,19,0,160
4,20,0,155
4,21,0,163
4,22,0,130
4,23,0,211
4,24,0,129
4,25,0,130
4,26,0,152
4,27,0,116
4,28,0,186
4,29,0,178
4,30,0,185
4,31,0,202
5,0,0,24
5,1,0,139
5,2,0,23
5,3,0,226
5,4,0,8
5,5,0,137
5,6,0,159
5,7,0,140
5,8,0,27
5,9,0,79
5,10,0,56
5,11,0,26
5,12,0,27
5,13,0,26
5,14,0,57
5,15,0,140
5,16,0,158
5,17,0,161
5,18,0,23
5,19,0,115
5,20,0,161
5,21,0,115
5,22,0,22
5,23,0,129
5,24,0,162
5,25,0,9
5,26,0,22
5,27,0,137
5,28,0,139
5,29,0,203
5,30,0,106
5,31,0,225
6,0,0,115
6,1,0,161
6,2,0,154
6,3,0,209
6,4,0,230
6,5,0,132
6,6,0,155
6,7,0,153
6,8,0,57
6,9,0,163
6,10,0,165
6,11,0,26
6,12,0,27
6,13,0,26
6,14,0,141
6,15,0,56
6,16,0,163
6,17,0,161
6,18,0,161
6,19,0,160
6,20,0,115
6,21,0,137
6,22,0,8
6,23,0,233
6,24,0,24
6,25,0,139
6,26,0,153
6,27,0,155
6,28,0,161
6,29,0,163
6,30,0,137
6,31,0,175
7,0,0,161
7,1,0,161
7,2,0,140
7,3,0,243
7,4,0,187
7,5,0,234
7,6,0,164
7,7,0,22
7,8,0,158
7,9,0,159
7,10,0,163
7,11,0,26
7,12,0,25
7,13,0,25
7,14,0,157
7,15,0,162
7,16,0,79
7,17,0,140
7,18,0,57
7,19,0,57
7,20,0,154
7,21,0,163
7,22,0,166
7,23,0,228
7,24,0,158
7,25,0,56
7,26,0,164
7,27,0,156
7,28,0,163
7,29,0,158
7,30,0,132
7,31,0,117
8,0,0,23
8,1,0,25
8,2,0,156
8,3,0,154
8,4,0,210
8,5,0,203
8,6,0,188
8,7,0,162
8,8,0,137
8,9,0,164
8,10,0,58
8,11,0,26
8,12,0,6
8,13,0,26
8,14,0,56
8,15,0,160
8,16,0,114
8,17,0,155
8,18,0,25
8,19,0,160
8,20,0,171
8,21,0,56
8,22,0,161
8,23,0,186
8,24,0,158
8,25,0,26
8,26,0,79
8,27,0,161
8,28,0,161
8,29,0,9
8,30,0,9
8,31,0,156
9,0,0,158
9,1,0,168
9,2,0,139
9,3,0,163
9,4,0,207
9,5,0,185
9,6,0,200
9,7,0,134
9,8,0,158
9,9,0,138
9,10,0,57
9,11,0,26
9,12,0,26
9,13,0,26
9,14,0,157
9,15,0,155
9,16,0,156
9,17,0,213
9,18,0,156
9,19,0,140
9,20,0,163
9,21,0,160
9,22,0,167
9,23,0,136
9,24,0,235
9,25,0,26
9,26,0,27
9,27,0,79
9,28,0,156
9,29,0,158
9,30,0,136
9,31,0,165
10,0,0,163
10,1,0,142
10,2,0,138
10,3,0,25
10,4,0,161
10,5,0,224
10,6,0,18
10,7,0,152
10,8,0,155
10,9,0,159
10,10,0,56
10,11,0,57
10,12,0,25
10,13,0,26
10,14,0,133
10,15,0,160
10,16,0,115
10,17,0,137
10,18,0,155
10,19,0,139
10,20,0,162
10,21,0,25
10,22,0,24
10,23,0,156
10,24,0,33
10,25,0,130
10,26,0,26
10,27,0,26
10,28,0,162
10,29,0,139
10,30,0,133
10,31,0,154
11,0,0,165
11,1,0,57
11,2,0,57
11,3,0,138
11,4,0,165
11,5,0,220
11,6,0,154
11,7,0,6
11,8,0,156
11,9,0,138
11,10,0,116
11,11,0,25
11,12,0,26
11,13,0,115
11,14,0,157
11,15,0,57
11,16,0,161
11,17,0,21
11,18,0,159
11,19,0,24
11,20,0,155
11,21,0,140
11,22,0,163
11,23,0,158
11,24,0,186
11,25,0,230
11,26,0,27
11,27,0,26
11,28,0,165
11,29,0,158
11,30,0,114
11,31,0,153
12,0,0,140
12,1,0,166
